dataset_source,model_key,model_random_seed,baseline_model_key,baseline_random_seed,track,reporting_phase,model_success_observation_count,baseline_success_observation_count,paired_observation_count,paired_count,model_mae,baseline_mae,mae_difference,relative_mae_improvement_pct,ci_95_lower,ci_95_upper,comparison_status,comparison_reason,significance_status,comparison_method,bootstrap_samples,minimum_paired_observations
london_smartmeter,lightgbm,17,deterministic_baseline,0.0,unseen_entity,H01_02,8,8,8,8,38.42183067894657,38.880874999999996,-0.4590443210534243,1.1806429794942273,,,INSUFFICIENT_SAMPLE,paired count 8 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,29,deterministic_baseline,0.0,unseen_entity,H01_02,8,8,8,8,35.85454732704394,38.880874999999996,-3.0263276729560573,7.783589420135368,,,INSUFFICIENT_SAMPLE,paired count 8 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,43,deterministic_baseline,0.0,unseen_entity,H01_02,8,8,8,8,35.87987247867597,38.880874999999996,-3.0010025213240255,7.718454179140839,,,INSUFFICIENT_SAMPLE,paired count 8 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,17,deterministic_baseline,0.0,unseen_entity,H03_05,9,9,9,9,34.18965868470395,49.41166666666667,-15.222007981962719,30.80650584942028,,,INSUFFICIENT_SAMPLE,paired count 9 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,29,deterministic_baseline,0.0,unseen_entity,H03_05,9,9,9,9,31.738302587179607,49.41166666666667,-17.673364079487058,35.76759350926649,,,INSUFFICIENT_SAMPLE,paired count 9 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,43,deterministic_baseline,0.0,unseen_entity,H03_05,9,9,9,9,31.162388323647633,49.41166666666667,-18.249278343019036,36.93313659328573,,,INSUFFICIENT_SAMPLE,paired count 9 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,17,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,41.15556080596331,69.84743689320388,-28.69187608724057,41.0779226317355,-41.50118472379269,-19.08634953876609,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,29,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,40.4011739660994,69.84743689320388,-29.44626292710447,42.157972055764276,-40.11068156392437,-19.975405010900115,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,43,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,41.44600926322541,69.84743689320388,-28.401427629978475,40.66208996817449,-39.17096853444083,-17.91392501459824,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,17,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,38.3648542981419,64.18591470258137,-25.82106040443947,40.22854628478329,-28.242042165702,-23.739593551724603,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,29,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,38.4181017269373,64.18591470258137,-25.76781297564407,40.14558816376541,-28.15136096039612,-23.70939972965484,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,lightgbm,43,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,38.533043736146496,64.18591470258137,-25.652870966434868,39.96651147732758,-27.95666573920589,-23.358453283039243,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,seen_entity,H01_02,0,88,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,seen_entity,H01_02,0,88,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,seen_entity,H01_02,0,88,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,seen_entity,H03_05,0,89,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,seen_entity,H03_05,0,89,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,seen_entity,H03_05,0,89,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,seen_entity,H06_12,1320,1320,1320,1320,45.5415796960614,71.33266363636365,-25.79108394030224,36.156064593043716,-29.575533800576522,-22.29416596764366,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,seen_entity,H06_12,1320,1320,1320,1320,49.92142474595994,71.33266363636365,-21.41123889040369,30.016037252657394,-25.275601500753,-18.387893292660426,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,seen_entity,H06_12,1320,1320,1320,1320,46.960558905562486,71.33266363636365,-24.372104730801148,34.16682272660411,-27.771304683805372,-21.212586964554298,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,seen_entity,H13_PLUS,23832,23832,23832,23832,52.009628760368294,67.14459953004364,-15.13497076967535,22.54086088175006,-16.71856481720596,-13.625632080224479,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,seen_entity,H13_PLUS,23832,23832,23832,23832,51.64121759189387,67.14459953004364,-15.503381938149774,23.089544128136215,-17.223111469090064,-13.669019173206177,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,seen_entity,H13_PLUS,23832,23832,23832,23832,51.58163604283341,67.14459953004364,-15.562963487210231,23.178280302716868,-17.322561469581526,-13.986715258566988,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,unseen_entity,H01_02,0,8,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,unseen_entity,H01_02,0,8,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,unseen_entity,H01_02,0,8,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,unseen_entity,H03_05,0,9,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,unseen_entity,H03_05,0,9,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,unseen_entity,H03_05,0,9,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,49.00816771047092,69.84743689320388,-20.839269182732963,29.835410015969543,-29.922895857468742,-12.714044948196062,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,51.18072048408875,69.84743689320388,-18.666716409115125,26.724984107371576,-27.98337501023503,-10.726218548673737,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,50.738400967190564,69.84743689320388,-19.10903592601331,27.358249315906697,-27.511825211746476,-11.167191579890254,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,17,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,51.233379915279045,64.18591470258137,-12.952534787302321,20.179715202814446,-14.827720638351476,-11.20057448098284,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,29,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,49.27595494883998,64.18591470258137,-14.90995975374138,23.229332826103285,-16.89321358989261,-13.080849747320455,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,nbeats,43,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,48.882179176122065,64.18591470258137,-15.303735526459313,23.84282532604281,-17.57807233654791,-13.179950884436657,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,seen_entity,H01_02,88,88,88,88,54.1290964487047,57.83438636363637,-3.7052899149316674,6.406724697716143,-12.57588714688558,5.287484717287229,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,seen_entity,H01_02,88,88,88,88,54.1290964487047,57.83438636363637,-3.7052899149316674,6.406724697716143,-12.689221200508177,4.713078200177097,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,seen_entity,H01_02,88,88,88,88,54.1290964487047,57.83438636363637,-3.7052899149316674,6.406724697716143,-13.005302984430442,5.31245479294168,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,seen_entity,H03_05,89,89,89,89,62.616758496662,67.57670786516853,-4.959949368506542,7.339732172811374,-16.16541426765138,5.524136799675997,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,seen_entity,H03_05,89,89,89,89,62.616758496662,67.57670786516853,-4.959949368506542,7.339732172811374,-17.339648132688,5.002564068784923,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,seen_entity,H03_05,89,89,89,89,62.616758496662,67.57670786516853,-4.959949368506542,7.339732172811374,-18.7109610209174,5.809686065138913,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,seen_entity,H06_12,1320,1320,1320,1320,59.55515965688333,71.33266363636365,-11.777503979480302,16.510674604160485,-17.0006116624289,-6.803074895932871,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,seen_entity,H06_12,1320,1320,1320,1320,59.55515965688333,71.33266363636365,-11.777503979480302,16.510674604160485,-17.441077377535997,-6.678700395959273,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,seen_entity,H06_12,1320,1320,1320,1320,59.55515965688333,71.33266363636365,-11.777503979480302,16.510674604160485,-17.25176196614802,-6.621605958933928,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,seen_entity,H13_PLUS,23832,23832,23832,23832,62.290633834959124,67.14459953004364,-4.853965695084519,7.229123010723476,-7.057799625980279,-2.7273003921615726,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,seen_entity,H13_PLUS,23832,23832,23832,23832,62.290633834959124,67.14459953004364,-4.853965695084519,7.229123010723476,-7.0178818961076965,-2.8101445456898326,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,seen_entity,H13_PLUS,23832,23832,23832,23832,62.290633834959124,67.14459953004364,-4.853965695084519,7.229123010723476,-7.077903564333773,-2.83590067128248,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,unseen_entity,H01_02,8,8,8,8,23.17100909131884,38.880874999999996,-15.709865908681156,40.405124392599596,,,INSUFFICIENT_SAMPLE,paired count 8 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,unseen_entity,H01_02,8,8,8,8,23.17100909131884,38.880874999999996,-15.709865908681156,40.405124392599596,,,INSUFFICIENT_SAMPLE,paired count 8 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,unseen_entity,H01_02,8,8,8,8,23.17100909131884,38.880874999999996,-15.709865908681156,40.405124392599596,,,INSUFFICIENT_SAMPLE,paired count 8 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,unseen_entity,H03_05,9,9,9,9,50.438223719733486,49.41166666666667,1.0265570530668195,-2.0775600628734447,,,INSUFFICIENT_SAMPLE,paired count 9 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,unseen_entity,H03_05,9,9,9,9,50.438223719733486,49.41166666666667,1.0265570530668195,-2.0775600628734447,,,INSUFFICIENT_SAMPLE,paired count 9 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,unseen_entity,H03_05,9,9,9,9,50.438223719733486,49.41166666666667,1.0265570530668195,-2.0775600628734447,,,INSUFFICIENT_SAMPLE,paired count 9 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,66.88350786504455,69.84743689320388,-2.963929028159332,4.243432772903534,-16.495417345784883,9.23922678626467,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,66.88350786504455,69.84743689320388,-2.963929028159332,4.243432772903534,-16.2325503876464,9.87769079425561,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,unseen_entity,H06_12,206,206,206,206,66.88350786504455,69.84743689320388,-2.963929028159332,4.243432772903534,-15.76717696518303,9.079591267614509,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,17,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,60.327816794359286,64.18591470258137,-3.8580979082220903,6.010817055578899,-6.35505775992312,-1.311016377717607,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,29,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,60.327816794359286,64.18591470258137,-3.8580979082220903,6.010817055578899,-6.372343435822609,-1.3261659889664459,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
london_smartmeter,ridge,43,deterministic_baseline,0.0,unseen_entity,H13_PLUS,3564,3564,3564,3564,60.327816794359286,64.18591470258137,-3.8580979082220903,6.010817055578899,-6.654189094019122,-1.283983875713825,OK,paired cohort meets minimum sample count,MODEL_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,5634.145599366746,3945.486667500001,1688.6589318667452,-42.799762720697224,581.4605398221936,3072.27787103812,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,5661.700807727155,3945.486667500001,1716.214140227154,-43.498160933201355,590.316666890977,3162.6305104846824,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,5378.164047167898,3945.486667500001,1432.6773796678983,-36.3118038509478,357.9590332069895,2623.669883312247,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,18745.781012296018,11486.305733333333,7259.475278962686,-63.20113226566521,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,17628.84450446958,11486.305733333333,6142.538771136245,-53.47706141331899,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,19043.651951734104,11486.305733333333,7557.34621840077,-65.79440242887932,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,17,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,29,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,catboost,43,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
